,X,Y,value
300,7.0,1.0,9.5
301,7.0,2.0,10.135601010096071
302,7.0,3.0,10.010818625370224
303,7.0,4.0,9.5
304,7.0,5.0,9.5
305,7.0,6.0,9.5
306,7.0,7.0,9.5
307,7.0,8.0,9.5
308,7.0,9.0,9.5
309,7.0,10.0,9.5
310,7.0,11.0,9.5
311,7.0,12.0,9.5
312,7.0,13.0,9.5
313,7.0,14.0,9.5
314,7.0,15.0,9.5
315,7.0,16.0,9.5
316,7.0,17.0,9.5
317,7.0,18.0,9.5
318,7.0,19.0,9.5
319,7.0,20.0,9.5
320,7.0,21.0,9.5
321,7.0,22.0,9.5
322,7.0,23.0,9.5
323,7.0,24.0,9.5
324,7.0,25.0,9.5
325,7.0,26.0,9.5
326,7.0,27.0,9.5
327,7.0,28.0,9.5
328,7.0,29.0,9.5
329,7.0,30.0,9.5
330,7.0,31.0,9.5
331,7.0,32.0,9.5
332,7.0,33.0,9.5
333,7.0,34.0,9.5
334,7.0,35.0,9.5
335,7.0,36.0,9.5
336,7.0,37.0,9.5
337,7.0,38.0,9.5
338,7.0,39.0,9.5
339,7.0,40.0,9.5
340,7.0,41.0,9.5
341,7.0,42.0,9.5
342,7.0,43.0,9.5
343,7.0,44.0,9.5
344,7.0,45.0,9.5
345,7.0,46.0,9.5
346,7.0,47.0,9.5
347,7.0,48.0,9.5
348,7.0,49.0,9.5
349,7.0,50.0,9.5
350,7.0,51.0,9.5
351,7.0,52.0,9.5
352,7.0,53.0,9.5
353,7.0,54.0,9.5
354,7.0,55.0,9.5
355,7.0,56.0,9.5
356,7.0,57.0,9.5
357,7.0,58.0,9.5
358,7.0,59.0,9.5
359,7.0,60.0,9.5
360,7.0,61.0,9.5
361,7.0,62.0,9.5
362,7.0,63.0,9.5
363,7.0,64.0,9.5
364,7.0,65.0,9.5
365,7.0,66.0,9.5
366,7.0,67.0,9.5
367,7.0,68.0,9.5
368,7.0,69.0,9.5
369,7.0,70.0,9.5
370,7.0,71.0,9.5
371,7.0,72.0,9.5
372,7.0,73.0,9.5
373,7.0,74.0,9.5
374,7.0,75.0,9.5
375,7.0,76.0,9.5
376,7.0,77.0,9.5
377,7.0,78.0,9.5
378,7.0,79.0,9.5
379,7.0,80.0,9.5
380,7.0,81.0,9.5
381,7.0,82.0,9.5
382,7.0,83.0,9.5
383,7.0,84.0,9.5
384,7.0,85.0,9.5
385,7.0,86.0,9.5
386,7.0,87.0,9.5
387,7.0,88.0,9.5
388,7.0,89.0,9.5
389,7.0,90.0,9.5
390,7.0,91.0,9.5
391,7.0,92.0,9.5
392,7.0,93.0,9.5
393,7.0,94.0,9.5
394,7.0,95.0,9.5
395,7.0,96.0,9.5
396,7.0,97.0,9.5
397,7.0,98.0,9.5
398,7.0,99.0,9.5
399,7.0,100.0,9.5
400,8.0,1.0,9.810202641917524
401,8.0,2.0,10.280134717232393
402,8.0,3.0,9.867317710151953
403,8.0,4.0,9.5
404,8.0,5.0,9.5
405,8.0,6.0,9.5
406,8.0,7.0,9.5
407,8.0,8.0,9.5
408,8.0,9.0,9.5
409,8.0,10.0,9.5
410,8.0,11.0,9.5
411,8.0,12.0,9.5
412,8.0,13.0,9.5
413,8.0,14.0,9.5
414,8.0,15.0,9.5
415,8.0,16.0,9.5
416,8.0,17.0,9.5
417,8.0,18.0,9.5
418,8.0,19.0,9.5
419,8.0,20.0,9.5
420,8.0,21.0,9.5
421,8.0,22.0,9.5
422,8.0,23.0,9.5
423,8.0,24.0,9.5
424,8.0,25.0,9.5
425,8.0,26.0,9.5
426,8.0,27.0,9.5
427,8.0,28.0,9.5
428,8.0,29.0,9.5
429,8.0,30.0,9.5
430,8.0,31.0,9.5
431,8.0,32.0,9.5
432,8.0,33.0,9.5
433,8.0,34.0,9.5
434,8.0,35.0,9.5
435,8.0,36.0,9.5
436,8.0,37.0,9.5
437,8.0,38.0,9.5
438,8.0,39.0,9.5
439,8.0,40.0,9.5
440,8.0,41.0,9.5
441,8.0,42.0,9.5
442,8.0,43.0,9.5
443,8.0,44.0,9.5
444,8.0,45.0,9.5
445,8.0,46.0,9.5
446,8.0,47.0,9.5
447,8.0,48.0,9.5
448,8.0,49.0,9.5
449,8.0,50.0,9.5
450,8.0,51.0,9.5
451,8.0,52.0,9.5
452,8.0,53.0,9.5
453,8.0,54.0,9.5
454,8.0,55.0,9.5
455,8.0,56.0,9.5
456,8.0,57.0,9.5
457,8.0,58.0,9.5
458,8.0,59.0,9.5
459,8.0,60.0,9.5
460,8.0,61.0,9.5
461,8.0,62.0,9.5
462,8.0,63.0,9.5
463,8.0,64.0,9.5
464,8.0,65.0,9.5
465,8.0,66.0,9.5
466,8.0,67.0,9.5
467,8.0,68.0,9.5
468,8.0,69.0,9.5
469,8.0,70.0,9.5
470,8.0,71.0,9.5
471,8.0,72.0,9.5
472,8.0,73.0,9.5
473,8.0,74.0,9.5
474,8.0,75.0,9.5
475,8.0,76.0,9.5
476,8.0,77.0,9.5
477,8.0,78.0,9.5
478,8.0,79.0,9.5
479,8.0,80.0,9.5
480,8.0,81.0,9.5
481,8.0,82.0,9.5
482,8.0,83.0,9.5
483,8.0,84.0,9.5
484,8.0,85.0,9.5
485,8.0,86.0,9.5
486,8.0,87.0,9.5
487,8.0,88.0,9.5
488,8.0,89.0,9.5
489,8.0,90.0,9.5
490,8.0,91.0,9.5
491,8.0,92.0,9.5
492,8.0,93.0,9.5
493,8.0,94.0,9.5
494,8.0,95.0,9.5
495,8.0,96.0,9.5
496,8.0,97.0,9.5
497,8.0,98.0,9.5
498,8.0,99.0,9.5
499,8.0,100.0,9.5
500,9.0,1.0,9.5
501,9.0,2.0,10.293554535488125
502,9.0,3.0,10.09783831925346
503,9.0,4.0,9.5
504,9.0,5.0,9.5
505,9.0,6.0,9.5
506,9.0,7.0,9.5
507,9.0,8.0,9.5
508,9.0,9.0,9.5
509,9.0,10.0,9.5
510,9.0,11.0,9.5
511,9.0,12.0,9.5
512,9.0,13.0,9.5
513,9.0,14.0,9.5
514,9.0,15.0,9.5
515,9.0,16.0,9.5
516,9.0,17.0,9.5
517,9.0,18.0,9.5
518,9.0,19.0,9.5
519,9.0,20.0,9.5
520,9.0,21.0,9.5
521,9.0,22.0,9.5
522,9.0,23.0,9.5
523,9.0,24.0,9.5
524,9.0,25.0,9.5
525,9.0,26.0,9.5
526,9.0,27.0,9.5
527,9.0,28.0,9.5
528,9.0,29.0,9.5
529,9.0,30.0,9.5
530,9.0,31.0,9.5
531,9.0,32.0,9.5
532,9.0,33.0,9.5
533,9.0,34.0,9.5
534,9.0,35.0,9.5
535,9.0,36.0,9.5
536,9.0,37.0,9.5
537,9.0,38.0,9.5
538,9.0,39.0,9.5
539,9.0,40.0,9.5
540,9.0,41.0,9.5
541,9.0,42.0,9.5
542,9.0,43.0,9.5
543,9.0,44.0,9.5
544,9.0,45.0,9.5
545,9.0,46.0,9.5
546,9.0,47.0,9.5
547,9.0,48.0,9.5
548,9.0,49.0,9.5
549,9.0,50.0,9.5
550,9.0,51.0,9.5
551,9.0,52.0,9.5
552,9.0,53.0,9.5
553,9.0,54.0,9.5
554,9.0,55.0,9.5
555,9.0,56.0,9.5
556,9.0,57.0,9.5
557,9.0,58.0,9.5
558,9.0,59.0,9.5
559,9.0,60.0,9.5
560,9.0,61.0,9.5
561,9.0,62.0,9.5
562,9.0,63.0,9.5
563,9.0,64.0,9.5
564,9.0,65.0,9.5
565,9.0,66.0,9.5
566,9.0,67.0,9.5
567,9.0,68.0,9.5
568,9.0,69.0,9.5
569,9.0,70.0,9.5
570,9.0,71.0,9.5
571,9.0,72.0,9.5
572,9.0,73.0,9.5
573,9.0,74.0,9.5
574,9.0,75.0,9.5
575,9.0,76.0,9.5
576,9.0,77.0,9.5
577,9.0,78.0,9.5
578,9.0,79.0,9.5
579,9.0,80.0,9.5
580,9.0,81.0,9.5
581,9.0,82.0,9.5
582,9.0,83.0,9.5
583,9.0,84.0,9.5
584,9.0,85.0,9.5
585,9.0,86.0,9.5
586,9.0,87.0,9.5
587,9.0,88.0,9.5
588,9.0,89.0,9.5
589,9.0,90.0,9.5
590,9.0,91.0,9.5
591,9.0,92.0,9.5
592,9.0,93.0,9.5
593,9.0,94.0,9.5
594,9.0,95.0,9.5
595,9.0,96.0,9.5
596,9.0,97.0,9.5
597,9.0,98.0,9.5
598,9.0,99.0,9.5
599,9.0,100.0,9.5
600,10.0,1.0,9.5
601,10.0,2.0,10.42327329885824
602,10.0,3.0,10.117640408399794
603,10.0,4.0,10.075866731343842
604,10.0,5.0,9.5
605,10.0,6.0,9.5
606,10.0,7.0,9.5
607,10.0,8.0,9.5
608,10.0,9.0,9.5
609,10.0,10.0,9.5
610,10.0,11.0,9.5
611,10.0,12.0,9.5
612,10.0,13.0,9.5
613,10.0,14.0,9.5
614,10.0,15.0,9.5
615,10.0,16.0,9.5
616,10.0,17.0,9.5
617,10.0,18.0,9.5
618,10.0,19.0,9.5
619,10.0,20.0,9.5
620,10.0,21.0,9.5
621,10.0,22.0,9.5
622,10.0,23.0,9.5
623,10.0,24.0,9.5
624,10.0,25.0,9.5
625,10.0,26.0,9.5
626,10.0,27.0,9.5
627,10.0,28.0,9.5
628,10.0,29.0,9.5
629,10.0,30.0,9.5
630,10.0,31.0,9.5
631,10.0,32.0,9.5
632,10.0,33.0,9.5
633,10.0,34.0,9.5
634,10.0,35.0,9.5
635,10.0,36.0,9.5
636,10.0,37.0,9.5
637,10.0,38.0,9.5
638,10.0,39.0,9.5
639,10.0,40.0,9.5
640,10.0,41.0,9.5
641,10.0,42.0,9.5
642,10.0,43.0,9.5
643,10.0,44.0,9.5
644,10.0,45.0,9.5
645,10.0,46.0,9.5
646,10.0,47.0,9.5
647,10.0,48.0,9.5
648,10.0,49.0,9.5
649,10.0,50.0,9.5
650,10.0,51.0,9.5
651,10.0,52.0,9.5
652,10.0,53.0,9.5
653,10.0,54.0,9.5
654,10.0,55.0,9.5
655,10.0,56.0,9.5
656,10.0,57.0,9.5
657,10.0,58.0,9.5
658,10.0,59.0,9.5
659,10.0,60.0,9.5
660,10.0,61.0,9.5
661,10.0,62.0,9.5
662,10.0,63.0,9.5
663,10.0,64.0,9.5
664,10.0,65.0,9.5
665,10.0,66.0,9.5
666,10.0,67.0,9.5
667,10.0,68.0,9.5
668,10.0,69.0,9.5
669,10.0,70.0,9.5
670,10.0,71.0,9.5
671,10.0,72.0,9.5
672,10.0,73.0,9.5
673,10.0,74.0,9.5
674,10.0,75.0,9.5
675,10.0,76.0,9.5
676,10.0,77.0,9.5
677,10.0,78.0,9.5
678,10.0,79.0,9.5
679,10.0,80.0,9.5
680,10.0,81.0,9.5
681,10.0,82.0,9.5
682,10.0,83.0,9.5
683,10.0,84.0,9.5
684,10.0,85.0,9.5
685,10.0,86.0,9.5
686,10.0,87.0,9.5
687,10.0,88.0,9.5
688,10.0,89.0,9.5
689,10.0,90.0,9.5
690,10.0,91.0,9.5
691,10.0,92.0,9.5
692,10.0,93.0,9.5
693,10.0,94.0,9.5
694,10.0,95.0,9.5
695,10.0,96.0,9.5
696,10.0,97.0,9.5
697,10.0,98.0,9.5
698,10.0,99.0,9.5
699,10.0,100.0,9.5
700,11.0,1.0,9.5
701,11.0,2.0,9.5
702,11.0,3.0,9.5
703,11.0,4.0,9.861497112491302
704,11.0,5.0,9.5
705,11.0,6.0,9.5
706,11.0,7.0,9.5
707,11.0,8.0,9.5
708,11.0,9.0,9.5
709,11.0,10.0,9.5
710,11.0,11.0,9.5
711,11.0,12.0,9.5
712,11.0,13.0,9.5
713,11.0,14.0,9.5
714,11.0,15.0,9.5
715,11.0,16.0,9.5
716,11.0,17.0,9.5
717,11.0,18.0,9.5
718,11.0,19.0,9.5
719,11.0,20.0,9.5
720,11.0,21.0,9.5
721,11.0,22.0,9.5
722,11.0,23.0,9.5
723,11.0,24.0,9.5
724,11.0,25.0,9.5
725,11.0,26.0,9.5
726,11.0,27.0,9.5
727,11.0,28.0,9.5
728,11.0,29.0,9.5
729,11.0,30.0,9.5
730,11.0,31.0,9.5
731,11.0,32.0,9.5
732,11.0,33.0,9.5
733,11.0,34.0,9.5
734,11.0,35.0,9.5
735,11.0,36.0,9.5
736,11.0,37.0,9.5
737,11.0,38.0,9.5
738,11.0,39.0,9.5
739,11.0,40.0,9.5
740,11.0,41.0,9.5
741,11.0,42.0,9.5
742,11.0,43.0,9.5
743,11.0,44.0,9.5
744,11.0,45.0,9.5
745,11.0,46.0,9.5
746,11.0,47.0,9.5
747,11.0,48.0,9.5
748,11.0,49.0,9.5
749,11.0,50.0,9.5
750,11.0,51.0,9.5
751,11.0,52.0,9.5
752,11.0,53.0,9.5
753,11.0,54.0,9.5
754,11.0,55.0,9.5
755,11.0,56.0,9.5
756,11.0,57.0,9.5
757,11.0,58.0,9.5
758,11.0,59.0,9.5
759,11.0,60.0,9.5
760,11.0,61.0,9.5
761,11.0,62.0,9.5
762,11.0,63.0,9.5
763,11.0,64.0,9.5
764,11.0,65.0,9.5
765,11.0,66.0,9.5
766,11.0,67.0,9.5
767,11.0,68.0,9.5
768,11.0,69.0,9.5
769,11.0,70.0,9.5
770,11.0,71.0,9.5
771,11.0,72.0,9.5
772,11.0,73.0,9.5
773,11.0,74.0,9.5
774,11.0,75.0,9.5
775,11.0,76.0,9.5
776,11.0,77.0,9.5
777,11.0,78.0,9.5
778,11.0,79.0,9.5
779,11.0,80.0,9.5
780,11.0,81.0,9.5
781,11.0,82.0,9.5
782,11.0,83.0,9.5
783,11.0,84.0,9.5
784,11.0,85.0,9.5
785,11.0,86.0,9.5
786,11.0,87.0,9.5
787,11.0,88.0,9.5
788,11.0,89.0,9.5
789,11.0,90.0,9.5
790,11.0,91.0,9.5
791,11.0,92.0,9.5
792,11.0,93.0,9.5
793,11.0,94.0,9.5
794,11.0,95.0,9.5
795,11.0,96.0,9.5
796,11.0,97.0,9.5
797,11.0,98.0,9.5
798,11.0,99.0,9.5
799,11.0,100.0,9.5
800,12.0,1.0,10.349129875910503
801,12.0,2.0,10.418169404955233
802,12.0,3.0,10.32095102642625
803,12.0,4.0,10.280142264943361
804,12.0,5.0,9.5
805,12.0,6.0,9.5
806,12.0,7.0,9.5
807,12.0,8.0,9.5
808,12.0,9.0,9.5
809,12.0,10.0,9.5
810,12.0,11.0,9.5
811,12.0,12.0,9.5
812,12.0,13.0,9.5
813,12.0,14.0,9.5
814,12.0,15.0,9.5
815,12.0,16.0,9.5
816,12.0,17.0,9.5
817,12.0,18.0,9.5
818,12.0,19.0,9.5
819,12.0,20.0,9.5
820,12.0,21.0,9.5
821,12.0,22.0,9.5
822,12.0,23.0,9.5
823,12.0,24.0,9.5
824,12.0,25.0,9.5
825,12.0,26.0,9.5
826,12.0,27.0,9.5
827,12.0,28.0,9.5
828,12.0,29.0,9.5
829,12.0,30.0,9.5
830,12.0,31.0,9.5
831,12.0,32.0,9.5
832,12.0,33.0,9.5
833,12.0,34.0,9.5
834,12.0,35.0,9.5
835,12.0,36.0,9.5
836,12.0,37.0,9.5
837,12.0,38.0,9.5
838,12.0,39.0,9.5
839,12.0,40.0,9.5
840,12.0,41.0,9.5
841,12.0,42.0,9.5
842,12.0,43.0,9.5
843,12.0,44.0,9.5
844,12.0,45.0,9.5
845,12.0,46.0,9.5
846,12.0,47.0,9.5
847,12.0,48.0,9.5
848,12.0,49.0,9.5
849,12.0,50.0,9.5
850,12.0,51.0,9.5
851,12.0,52.0,9.5
852,12.0,53.0,9.5
853,12.0,54.0,9.5
854,12.0,55.0,9.5
855,12.0,56.0,9.5
856,12.0,57.0,9.5
857,12.0,58.0,9.5
858,12.0,59.0,9.5
859,12.0,60.0,9.5
860,12.0,61.0,9.5
861,12.0,62.0,9.5
862,12.0,63.0,9.5
863,12.0,64.0,9.5
864,12.0,65.0,9.5
865,12.0,66.0,9.5
866,12.0,67.0,9.5
867,12.0,68.0,9.5
868,12.0,69.0,9.5
869,12.0,70.0,9.5
870,12.0,71.0,9.5
871,12.0,72.0,9.5
872,12.0,73.0,9.5
873,12.0,74.0,9.5
874,12.0,75.0,9.5
875,12.0,76.0,9.5
876,12.0,77.0,9.5
877,12.0,78.0,9.5
878,12.0,79.0,9.5
879,12.0,80.0,9.5
880,12.0,81.0,9.5
881,12.0,82.0,9.5
882,12.0,83.0,9.5
883,12.0,84.0,9.5
884,12.0,85.0,9.5
885,12.0,86.0,9.5
886,12.0,87.0,9.5
887,12.0,88.0,9.5
888,12.0,89.0,9.5
889,12.0,90.0,9.5
890,12.0,91.0,9.5
891,12.0,92.0,9.5
892,12.0,93.0,9.5
893,12.0,94.0,9.5
894,12.0,95.0,9.5
895,12.0,96.0,9.5
896,12.0,97.0,9.5
897,12.0,98.0,9.5
898,12.0,99.0,9.5
899,12.0,100.0,9.5
900,13.0,1.0,9.5
901,13.0,2.0,10.407935152609554
902,13.0,3.0,10.449222483179804
903,13.0,4.0,10.392116000150269
904,13.0,5.0,9.5
905,13.0,6.0,9.5
906,13.0,7.0,9.5
907,13.0,8.0,9.5
908,13.0,9.0,9.5
909,13.0,10.0,9.5
910,13.0,11.0,9.5
911,13.0,12.0,9.5
912,13.0,13.0,9.5
913,13.0,14.0,9.5
914,13.0,15.0,9.5
915,13.0,16.0,9.5
916,13.0,17.0,9.5
917,13.0,18.0,9.5
918,13.0,19.0,9.5
919,13.0,20.0,9.5
920,13.0,21.0,9.5
921,13.0,22.0,9.5
922,13.0,23.0,9.5
923,13.0,24.0,9.5
924,13.0,25.0,9.5
925,13.0,26.0,9.5
926,13.0,27.0,9.5
927,13.0,28.0,9.5
928,13.0,29.0,9.5
929,13.0,30.0,9.5
930,13.0,31.0,9.5
931,13.0,32.0,9.5
932,13.0,33.0,9.5
933,13.0,34.0,9.5
934,13.0,35.0,9.5
935,13.0,36.0,9.5
936,13.0,37.0,9.5
937,13.0,38.0,9.5
938,13.0,39.0,9.5
939,13.0,40.0,9.5
940,13.0,41.0,9.5
941,13.0,42.0,9.5
942,13.0,43.0,9.5
943,13.0,44.0,9.5
944,13.0,45.0,9.5
945,13.0,46.0,9.5
946,13.0,47.0,9.5
947,13.0,48.0,9.5
948,13.0,49.0,9.5
949,13.0,50.0,9.5
950,13.0,51.0,9.5
951,13.0,52.0,9.5
952,13.0,53.0,9.5
953,13.0,54.0,9.5
954,13.0,55.0,9.5
955,13.0,56.0,9.5
956,13.0,57.0,9.5
957,13.0,58.0,9.5
958,13.0,59.0,9.5
959,13.0,60.0,9.5
960,13.0,61.0,9.5
961,13.0,62.0,9.5
962,13.0,63.0,9.5
963,13.0,64.0,9.5
964,13.0,65.0,9.5
965,13.0,66.0,9.5
966,13.0,67.0,9.5
967,13.0,68.0,9.5
968,13.0,69.0,9.5
969,13.0,70.0,9.5
970,13.0,71.0,9.5
971,13.0,72.0,9.5
972,13.0,73.0,9.5
973,13.0,74.0,9.5
974,13.0,75.0,9.5
975,13.0,76.0,9.5
976,13.0,77.0,9.5
977,13.0,78.0,9.5
978,13.0,79.0,9.5
979,13.0,80.0,9.5
980,13.0,81.0,9.5
981,13.0,82.0,9.5
982,13.0,83.0,9.5
983,13.0,84.0,9.5
984,13.0,85.0,9.5
985,13.0,86.0,9.5
986,13.0,87.0,9.5
987,13.0,88.0,9.5
988,13.0,89.0,9.5
989,13.0,90.0,9.5
990,13.0,91.0,9.5
991,13.0,92.0,9.5
992,13.0,93.0,9.5
993,13.0,94.0,9.5
994,13.0,95.0,9.5
995,13.0,96.0,9.5
996,13.0,97.0,9.5
997,13.0,98.0,9.5
998,13.0,99.0,9.5
999,13.0,100.0,9.5
1000,14.0,1.0,9.5
1001,14.0,2.0,10.447697242754064
1002,14.0,3.0,10.449175213931872
1003,14.0,4.0,10.503327060823406
1004,14.0,5.0,9.5
1005,14.0,6.0,9.5
1006,14.0,7.0,9.5
1007,14.0,8.0,9.5
1008,14.0,9.0,9.5
1009,14.0,10.0,9.5
1010,14.0,11.0,9.5
1011,14.0,12.0,9.5
1012,14.0,13.0,9.5
1013,14.0,14.0,9.5
1014,14.0,15.0,9.5
1015,14.0,16.0,9.5
1016,14.0,17.0,9.5
1017,14.0,18.0,9.5
1018,14.0,19.0,9.5
1019,14.0,20.0,9.5
1020,14.0,21.0,9.5
1021,14.0,22.0,9.5
1022,14.0,23.0,9.5
1023,14.0,24.0,9.5
1024,14.0,25.0,9.5
1025,14.0,26.0,9.5
1026,14.0,27.0,9.5
1027,14.0,28.0,9.5
1028,14.0,29.0,9.5
1029,14.0,30.0,9.5
1030,14.0,31.0,9.5
1031,14.0,32.0,9.5
1032,14.0,33.0,9.5
1033,14.0,34.0,9.5
1034,14.0,35.0,9.5
1035,14.0,36.0,9.5
1036,14.0,37.0,9.5
1037,14.0,38.0,9.5
1038,14.0,39.0,9.5
1039,14.0,40.0,9.5
1040,14.0,41.0,9.5
1041,14.0,42.0,9.5
1042,14.0,43.0,9.5
1043,14.0,44.0,9.5
1044,14.0,45.0,9.5
1045,14.0,46.0,9.5
1046,14.0,47.0,9.5
1047,14.0,48.0,9.5
1048,14.0,49.0,9.5
1049,14.0,50.0,9.5
1050,14.0,51.0,9.5
1051,14.0,52.0,9.5
1052,14.0,53.0,9.5
1053,14.0,54.0,9.5
1054,14.0,55.0,9.5
1055,14.0,56.0,9.5
1056,14.0,57.0,9.5
1057,14.0,58.0,9.5
1058,14.0,59.0,9.5
1059,14.0,60.0,9.5
1060,14.0,61.0,9.5
1061,14.0,62.0,9.5
1062,14.0,63.0,9.5
1063,14.0,64.0,9.5
1064,14.0,65.0,9.5
1065,14.0,66.0,9.5
1066,14.0,67.0,9.5
1067,14.0,68.0,9.5
1068,14.0,69.0,9.5
1069,14.0,70.0,9.5
1070,14.0,71.0,9.5
1071,14.0,72.0,9.5
1072,14.0,73.0,9.5
1073,14.0,74.0,9.5
1074,14.0,75.0,9.5
1075,14.0,76.0,9.5
1076,14.0,77.0,9.5
1077,14.0,78.0,9.5
1078,14.0,79.0,9.5
1079,14.0,80.0,9.5
1080,14.0,81.0,9.5
1081,14.0,82.0,9.5
1082,14.0,83.0,9.5
1083,14.0,84.0,9.5
1084,14.0,85.0,9.5
1085,14.0,86.0,9.5
1086,14.0,87.0,9.5
1087,14.0,88.0,9.5
1088,14.0,89.0,9.5
1089,14.0,90.0,9.5
1090,14.0,91.0,9.5
1091,14.0,92.0,9.5
1092,14.0,93.0,9.5
1093,14.0,94.0,9.5
1094,14.0,95.0,9.5
1095,14.0,96.0,9.5
1096,14.0,97.0,9.5
1097,14.0,98.0,9.5
1098,14.0,99.0,9.5
1099,14.0,100.0,9.5
1100,15.0,1.0,10.416383531636695
1101,15.0,2.0,10.431779404943766
1102,15.0,3.0,10.503264017468469
1103,15.0,4.0,10.434343228715639
1104,15.0,5.0,10.380737698779438
1105,15.0,6.0,10.146694481461925
1106,15.0,7.0,9.5
1107,15.0,8.0,9.5
1108,15.0,9.0,9.5
1109,15.0,10.0,9.5
1110,15.0,11.0,9.5
1111,15.0,12.0,9.5
1112,15.0,13.0,9.5
1113,15.0,14.0,9.5
1114,15.0,15.0,9.5
1115,15.0,16.0,9.5
1116,15.0,17.0,9.5
1117,15.0,18.0,9.5
1118,15.0,19.0,9.5
1119,15.0,20.0,9.5
1120,15.0,21.0,9.5
1121,15.0,22.0,9.5
1122,15.0,23.0,9.5
1123,15.0,24.0,9.5
1124,15.0,25.0,9.5
1125,15.0,26.0,9.5
1126,15.0,27.0,9.5
1127,15.0,28.0,9.5
1128,15.0,29.0,9.5
1129,15.0,30.0,9.5
1130,15.0,31.0,9.5
1131,15.0,32.0,9.5
1132,15.0,33.0,9.5
1133,15.0,34.0,9.5
1134,15.0,35.0,9.5
1135,15.0,36.0,9.5
1136,15.0,37.0,9.5
1137,15.0,38.0,9.5
1138,15.0,39.0,9.5
1139,15.0,40.0,9.5
1140,15.0,41.0,9.5
1141,15.0,42.0,9.5
1142,15.0,43.0,9.5
1143,15.0,44.0,9.5
1144,15.0,45.0,9.5
1145,15.0,46.0,9.5
1146,15.0,47.0,9.5
1147,15.0,48.0,9.5
1148,15.0,49.0,9.5
1149,15.0,50.0,9.5
1150,15.0,51.0,9.5
1151,15.0,52.0,9.5
1152,15.0,53.0,9.5
1153,15.0,54.0,9.5
1154,15.0,55.0,9.5
1155,15.0,56.0,9.5
1156,15.0,57.0,9.5
1157,15.0,58.0,9.5
1158,15.0,59.0,9.5
1159,15.0,60.0,9.5
1160,15.0,61.0,9.5
1161,15.0,62.0,9.5
1162,15.0,63.0,9.5
1163,15.0,64.0,9.5
1164,15.0,65.0,9.5
1165,15.0,66.0,9.5
1166,15.0,67.0,9.5
1167,15.0,68.0,9.5
1168,15.0,69.0,9.5
1169,15.0,70.0,9.5
1170,15.0,71.0,9.5
1171,15.0,72.0,9.5
1172,15.0,73.0,9.5
1173,15.0,74.0,9.5
1174,15.0,75.0,9.5
1175,15.0,76.0,9.5
1176,15.0,77.0,9.5
1177,15.0,78.0,9.5
1178,15.0,79.0,9.5
1179,15.0,80.0,9.5
1180,15.0,81.0,9.5
1181,15.0,82.0,9.5
1182,15.0,83.0,9.5
1183,15.0,84.0,9.5
1184,15.0,85.0,9.5
1185,15.0,86.0,9.5
1186,15.0,87.0,9.5
1187,15.0,88.0,9.5
1188,15.0,89.0,9.5
1189,15.0,90.0,9.5
1190,15.0,91.0,9.5
1191,15.0,92.0,9.5
1192,15.0,93.0,9.5
1193,15.0,94.0,9.5
1194,15.0,95.0,9.5
1195,15.0,96.0,9.5
1196,15.0,97.0,9.5
1197,15.0,98.0,9.5
1198,15.0,99.0,9.5
1199,15.0,100.0,9.5
1200,16.0,1.0,9.5
1201,16.0,2.0,10.403236339751027
1202,16.0,3.0,9.5
1203,16.0,4.0,10.464147849726837
1204,16.0,5.0,10.456754658743607
1205,16.0,6.0,10.385483225050816
1206,16.0,7.0,10.449265176063975
1207,16.0,8.0,9.5
1208,16.0,9.0,9.5
1209,16.0,10.0,9.5
1210,16.0,11.0,9.5
1211,16.0,12.0,9.5
1212,16.0,13.0,9.5
1213,16.0,14.0,9.5
1214,16.0,15.0,9.5
1215,16.0,16.0,9.5
1216,16.0,17.0,9.5
1217,16.0,18.0,9.5
1218,16.0,19.0,9.5
1219,16.0,20.0,9.5
1220,16.0,21.0,9.5
1221,16.0,22.0,9.5
1222,16.0,23.0,9.5
1223,16.0,24.0,9.5
1224,16.0,25.0,9.5
1225,16.0,26.0,9.5
1226,16.0,27.0,9.5
1227,16.0,28.0,9.5
1228,16.0,29.0,9.5
1229,16.0,30.0,9.5
1230,16.0,31.0,9.5
1231,16.0,32.0,9.5
1232,16.0,33.0,9.5
1233,16.0,34.0,9.5
1234,16.0,35.0,9.5
1235,16.0,36.0,9.5
1236,16.0,37.0,9.5
1237,16.0,38.0,9.5
1238,16.0,39.0,9.5
1239,16.0,40.0,9.5
1240,16.0,41.0,9.5
1241,16.0,42.0,9.5
1242,16.0,43.0,9.5
1243,16.0,44.0,9.5
1244,16.0,45.0,9.5
1245,16.0,46.0,9.5
1246,16.0,47.0,9.5
1247,16.0,48.0,9.5
1248,16.0,49.0,9.5
1249,16.0,50.0,9.5
1250,16.0,51.0,9.5
1251,16.0,52.0,9.5
1252,16.0,53.0,9.5
1253,16.0,54.0,9.5
1254,16.0,55.0,9.5
1255,16.0,56.0,9.5
1256,16.0,57.0,9.5
1257,16.0,58.0,9.5
1258,16.0,59.0,9.5
1259,16.0,60.0,9.5
1260,16.0,61.0,9.5
1261,16.0,62.0,9.5
1262,16.0,63.0,9.5
1263,16.0,64.0,9.5
1264,16.0,65.0,9.5
1265,16.0,66.0,9.5
1266,16.0,67.0,9.5
1267,16.0,68.0,9.5
1268,16.0,69.0,9.5
1269,16.0,70.0,9.5
