,X,Y,value
399,473622.0,20.0,9.5
400,473622.0,21.0,9.5
401,473622.0,22.0,9.5
402,473622.0,23.0,9.5
403,473622.0,24.0,9.5
404,473622.0,25.0,9.5
405,473622.0,26.0,9.5
406,473622.0,27.0,9.5
407,473622.0,28.0,9.5
408,473622.0,29.0,9.5
409,473622.0,30.0,9.5
410,473622.0,31.0,9.5
411,473622.0,32.0,9.5
412,473622.0,33.0,9.5
413,473622.0,34.0,9.5
414,473622.0,35.0,9.5
415,473622.0,36.0,9.5
416,473622.0,37.0,9.5
417,473622.0,38.0,9.5
418,473622.0,39.0,9.5
419,473622.0,40.0,9.5
420,473622.0,41.0,9.5
421,473622.0,42.0,9.5
422,473622.0,43.0,9.5
423,473622.0,44.0,9.5
424,473622.0,45.0,9.5
425,473622.0,46.0,9.5
426,473622.0,47.0,9.5
427,473622.0,48.0,9.5
428,473622.0,49.0,9.5
429,473622.0,50.0,9.5
430,473622.0,51.0,9.5
431,473622.0,52.0,9.5
432,473622.0,53.0,9.5
433,473622.0,54.0,9.5
434,473622.0,55.0,9.5
435,473622.0,57.0,9.5
436,473622.0,58.0,9.5
437,473622.0,56.0,9.5
438,473622.0,59.0,9.5
439,473622.0,60.0,9.5
440,473622.0,61.0,9.5
441,473622.0,62.0,9.5
442,473622.0,63.0,9.5
443,473622.0,64.0,9.5
444,473622.0,65.0,9.5
445,473622.0,66.0,9.5
446,473622.0,67.0,9.5
447,473622.0,68.0,9.5
448,473622.0,69.0,9.5
449,473622.0,70.0,9.5
450,473622.0,71.0,9.5
451,473622.0,72.0,9.5
452,473622.0,73.0,9.5
453,473622.0,74.0,9.5
454,473622.0,75.0,9.5
455,473622.0,76.0,9.5
456,473622.0,77.0,9.5
457,473622.0,78.0,9.5
458,473622.0,79.0,9.5
459,473622.0,80.0,9.5
460,473622.0,81.0,9.5
461,473622.0,82.0,9.5
462,473622.0,83.0,9.5
463,473622.0,84.0,9.5
464,473622.0,85.0,9.5
465,473622.0,86.0,9.5
466,473622.0,87.0,9.5
467,473622.0,88.0,9.5
468,473622.0,89.0,9.5
469,473622.0,90.0,9.5
470,473622.0,91.0,9.5
471,473622.0,92.0,9.5
472,473622.0,93.0,9.5
473,473622.0,94.0,9.5
474,473622.0,95.0,9.5
475,473622.0,96.0,9.5
476,473622.0,97.0,9.5
477,473622.0,98.0,9.5
478,473622.0,99.0,9.5
479,473622.0,100.0,9.5
480,441886.0,5.0,10.494201360603022
481,441886.0,6.0,10.503239533063136
482,441886.0,7.0,10.503241215321014
483,441886.0,8.0,10.503230236323834
484,441886.0,9.0,10.50323490825226
485,441886.0,10.0,10.503232623072606
486,441886.0,11.0,10.503230236323834
487,441886.0,12.0,10.503230236323834
488,441886.0,13.0,10.503238309127608
489,441886.0,14.0,10.503233286057364
490,441886.0,15.0,10.503230236323834
491,441886.0,16.0,10.503230236323834
492,441886.0,17.0,10.503230236323834
493,441886.0,18.0,10.503230236323834
494,441886.0,19.0,10.503230236323834
495,441886.0,20.0,10.503230236323834
496,441886.0,21.0,10.503230236323834
497,441886.0,22.0,10.503230236323834
498,441886.0,23.0,10.503230236323834
499,441886.0,24.0,10.503230236323834
500,441886.0,25.0,9.5
501,441886.0,26.0,9.5
502,441886.0,27.0,9.5
503,441886.0,28.0,9.5
504,441886.0,29.0,9.5
505,441886.0,30.0,9.5
506,441886.0,31.0,9.5
507,441886.0,32.0,9.5
508,441886.0,33.0,9.5
509,441886.0,34.0,9.5
510,441886.0,35.0,9.5
511,441886.0,36.0,9.5
512,441886.0,37.0,9.5
513,441886.0,38.0,9.5
514,441886.0,39.0,9.5
515,441886.0,40.0,9.5
516,441886.0,41.0,9.5
517,441886.0,42.0,9.5
518,441886.0,43.0,9.5
519,441886.0,44.0,9.5
520,441886.0,45.0,9.5
521,441886.0,46.0,9.5
522,441886.0,47.0,9.5
523,441886.0,48.0,9.5
524,441886.0,49.0,9.5
525,441886.0,50.0,9.5
526,441886.0,51.0,9.5
527,441886.0,52.0,9.5
528,441886.0,53.0,9.5
529,441886.0,54.0,9.5
530,441886.0,55.0,9.5
531,441886.0,57.0,9.5
532,441886.0,58.0,9.5
533,441886.0,56.0,9.5
534,441886.0,59.0,9.5
535,441886.0,60.0,9.5
536,441886.0,61.0,9.5
537,441886.0,62.0,9.5
538,441886.0,63.0,9.5
539,441886.0,64.0,9.5
540,441886.0,65.0,9.5
541,441886.0,66.0,9.5
542,441886.0,67.0,9.5
543,441886.0,68.0,9.5
544,441886.0,69.0,9.5
545,441886.0,70.0,9.5
546,441886.0,71.0,9.5
547,441886.0,72.0,9.5
548,441886.0,73.0,9.5
549,441886.0,74.0,9.5
550,441886.0,75.0,9.5
551,441886.0,76.0,9.5
552,441886.0,77.0,9.5
553,441886.0,78.0,9.5
554,441886.0,79.0,9.5
555,441886.0,80.0,9.5
556,441886.0,81.0,9.5
557,441886.0,82.0,9.5
558,441886.0,83.0,9.5
559,441886.0,84.0,9.5
560,441886.0,85.0,9.5
561,441886.0,86.0,9.5
562,441886.0,87.0,9.5
563,441886.0,88.0,9.5
564,441886.0,89.0,9.5
565,441886.0,90.0,9.5
566,441886.0,91.0,9.5
567,441886.0,92.0,9.5
568,441886.0,93.0,9.5
569,441886.0,94.0,9.5
570,441886.0,95.0,9.5
571,441886.0,96.0,9.5
572,441886.0,97.0,9.5
573,441886.0,98.0,9.5
574,441886.0,99.0,9.5
575,441886.0,100.0,9.5
576,406046.0,5.0,10.417735020029452
577,406046.0,6.0,10.440717847981478
578,406046.0,7.0,10.50334002087177
579,406046.0,8.0,10.449193511970323
580,406046.0,9.0,9.5
581,406046.0,10.0,10.503406463559198
582,406046.0,11.0,10.50323273156105
583,406046.0,12.0,10.503230236323834
584,406046.0,13.0,9.5
585,406046.0,14.0,9.5
586,406046.0,15.0,9.5
587,406046.0,16.0,9.5
588,406046.0,17.0,9.5
589,406046.0,18.0,9.5
590,406046.0,19.0,9.5
591,406046.0,20.0,9.5
592,406046.0,21.0,9.5
593,406046.0,22.0,9.5
594,406046.0,23.0,9.5
595,406046.0,24.0,9.5
596,406046.0,25.0,9.5
597,406046.0,26.0,9.5
598,406046.0,27.0,9.5
599,406046.0,28.0,9.5
600,406046.0,29.0,9.5
601,406046.0,30.0,9.5
602,406046.0,31.0,9.5
603,406046.0,32.0,9.5
604,406046.0,33.0,9.5
605,406046.0,34.0,9.5
606,406046.0,35.0,9.5
607,406046.0,36.0,9.5
608,406046.0,37.0,9.5
609,406046.0,38.0,9.5
610,406046.0,39.0,9.5
611,406046.0,40.0,9.5
612,406046.0,41.0,9.5
613,406046.0,42.0,9.5
614,406046.0,43.0,9.5
615,406046.0,44.0,9.5
616,406046.0,45.0,9.5
617,406046.0,46.0,9.5
618,406046.0,47.0,9.5
619,406046.0,48.0,9.5
620,406046.0,49.0,9.5
621,406046.0,50.0,9.5
622,406046.0,51.0,9.5
623,406046.0,52.0,9.5
624,406046.0,53.0,9.5
625,406046.0,54.0,9.5
626,406046.0,55.0,9.5
627,406046.0,57.0,9.5
628,406046.0,58.0,9.5
629,406046.0,56.0,9.5
630,406046.0,59.0,9.5
631,406046.0,60.0,9.5
632,406046.0,61.0,9.5
633,406046.0,62.0,9.5
634,406046.0,63.0,9.5
635,406046.0,64.0,9.5
636,406046.0,65.0,9.5
637,406046.0,66.0,9.5
638,406046.0,67.0,9.5
639,406046.0,68.0,9.5
640,406046.0,69.0,9.5
641,406046.0,70.0,9.5
642,406046.0,71.0,9.5
643,406046.0,72.0,9.5
644,406046.0,73.0,9.5
645,406046.0,74.0,9.5
646,406046.0,75.0,9.5
647,406046.0,76.0,9.5
648,406046.0,77.0,9.5
649,406046.0,78.0,9.5
650,406046.0,79.0,9.5
651,406046.0,80.0,9.5
652,406046.0,81.0,9.5
653,406046.0,82.0,9.5
654,406046.0,83.0,9.5
655,406046.0,84.0,9.5
656,406046.0,85.0,9.5
657,406046.0,86.0,9.5
658,406046.0,87.0,9.5
659,406046.0,88.0,9.5
