,X,Y,value
947,16.0,48.0,9.5
948,16.0,49.0,9.5
949,16.0,50.0,9.5
950,16.0,51.0,9.5
951,16.0,52.0,9.5
952,16.0,53.0,9.5
953,16.0,54.0,9.5
954,16.0,55.0,9.5
955,16.0,56.0,9.5
956,16.0,57.0,9.5
957,16.0,58.0,9.5
958,16.0,59.0,9.5
959,16.0,60.0,9.5
960,17.0,1.0,9.5
961,17.0,2.0,9.5
962,17.0,3.0,9.5
963,17.0,4.0,9.5
964,17.0,5.0,9.5
965,17.0,6.0,9.5
966,17.0,7.0,9.5
967,17.0,8.0,9.5
968,17.0,9.0,9.5
969,17.0,10.0,9.5
970,17.0,11.0,9.5
971,17.0,12.0,9.5
972,17.0,13.0,9.5
973,17.0,14.0,9.5
974,17.0,15.0,9.5
975,17.0,16.0,9.5
976,17.0,17.0,10.440329421724625
977,17.0,18.0,10.437850444369404
978,17.0,19.0,10.486714200645709
979,17.0,20.0,10.484882114234514
980,17.0,21.0,10.441357168572688
981,17.0,22.0,10.40479868170853
982,17.0,23.0,10.47506014357522
983,17.0,24.0,10.503230236323834
984,17.0,25.0,10.503230236323834
985,17.0,26.0,10.503230236323834
986,17.0,27.0,10.41622135457142
987,17.0,28.0,10.403152556201444
988,17.0,29.0,9.5
989,17.0,30.0,9.5
990,17.0,31.0,9.5
991,17.0,32.0,9.5
992,17.0,33.0,9.5
993,17.0,34.0,9.5
994,17.0,35.0,9.5
995,17.0,36.0,9.5
996,17.0,37.0,9.5
997,17.0,38.0,9.5
998,17.0,39.0,9.5
999,17.0,40.0,9.5
1000,17.0,41.0,9.5
1001,17.0,42.0,9.5
1002,17.0,43.0,9.5
1003,17.0,44.0,9.5
1004,17.0,45.0,9.5
1005,17.0,46.0,9.5
1006,17.0,47.0,9.5
1007,17.0,48.0,9.5
1008,17.0,49.0,9.5
1009,17.0,50.0,9.5
1010,17.0,51.0,9.5
1011,17.0,52.0,9.5
1012,17.0,53.0,9.5
1013,17.0,54.0,9.5
1014,17.0,55.0,9.5
1015,17.0,56.0,9.5
1016,17.0,57.0,9.5
1017,17.0,58.0,9.5
1018,17.0,59.0,9.5
1019,17.0,60.0,9.5
1020,18.0,1.0,9.5
1021,18.0,2.0,9.5
1022,18.0,3.0,9.5
1023,18.0,4.0,9.5
1024,18.0,5.0,9.5
1025,18.0,6.0,9.5
1026,18.0,7.0,9.5
1027,18.0,8.0,9.5
1028,18.0,9.0,9.5
1029,18.0,10.0,9.5
1030,18.0,11.0,9.5
1031,18.0,12.0,9.5
1032,18.0,13.0,9.5
1033,18.0,14.0,9.5
1034,18.0,15.0,9.5
1035,18.0,16.0,9.5
1036,18.0,17.0,9.5
1037,18.0,18.0,10.394513541728733
1038,18.0,19.0,10.467308938315965
1039,18.0,20.0,10.446073437049854
1040,18.0,21.0,10.352452027801574
1041,18.0,22.0,10.427725912945018
1042,18.0,23.0,10.466863608731837
1043,18.0,24.0,10.503230236323834
1044,18.0,25.0,10.466864625309679
1045,18.0,26.0,10.472482594056851
1046,18.0,27.0,10.47658276021572
1047,18.0,28.0,10.503230236323834
1048,18.0,29.0,9.5
1049,18.0,30.0,9.5
1050,18.0,31.0,10.503230236323834
1051,18.0,32.0,10.503230236323834
1052,18.0,33.0,9.5
1053,18.0,34.0,9.5
1054,18.0,35.0,9.5
1055,18.0,36.0,9.5
1056,18.0,37.0,9.5
1057,18.0,38.0,9.5
1058,18.0,39.0,9.5
1059,18.0,40.0,9.5
1060,18.0,41.0,9.5
1061,18.0,42.0,9.5
1062,18.0,43.0,9.5
1063,18.0,44.0,9.5
1064,18.0,45.0,9.5
1065,18.0,46.0,9.5
1066,18.0,47.0,9.5
1067,18.0,48.0,9.5
1068,18.0,49.0,9.5
1069,18.0,50.0,9.5
1070,18.0,51.0,9.5
1071,18.0,52.0,9.5
1072,18.0,53.0,9.5
1073,18.0,54.0,9.5
1074,18.0,55.0,9.5
1075,18.0,56.0,9.5
1076,18.0,57.0,9.5
1077,18.0,58.0,9.5
1078,18.0,59.0,9.5
1079,18.0,60.0,9.5
1080,19.0,1.0,9.5
1081,19.0,2.0,9.5
1082,19.0,3.0,9.5
1083,19.0,4.0,9.5
1084,19.0,5.0,9.5
1085,19.0,6.0,9.5
1086,19.0,7.0,9.5
1087,19.0,8.0,9.5
1088,19.0,9.0,9.5
1089,19.0,10.0,9.5
1090,19.0,11.0,9.5
1091,19.0,12.0,9.5
1092,19.0,13.0,9.5
1093,19.0,14.0,9.5
1094,19.0,15.0,9.5
1095,19.0,16.0,9.5
1096,19.0,17.0,9.5
1097,19.0,18.0,9.5
1098,19.0,19.0,10.440508482618057
1099,19.0,20.0,10.391117590335293
1100,19.0,21.0,10.488631840544418
1101,19.0,22.0,10.429141794033518
1102,19.0,23.0,10.454461343851964
1103,19.0,24.0,10.503230236323834
1104,19.0,25.0,10.503230236323834
1105,19.0,26.0,10.470471520346456
1106,19.0,27.0,10.438722822031876
1107,19.0,28.0,10.446126716264434
1108,19.0,29.0,10.503230236323834
1109,19.0,30.0,10.454485359740877
1110,19.0,31.0,10.454489476692494
1111,19.0,32.0,10.503310080826708
1112,19.0,33.0,10.503276462865678
1113,19.0,34.0,9.5
1114,19.0,35.0,9.5
1115,19.0,36.0,9.5
1116,19.0,37.0,9.5
1117,19.0,38.0,9.5
1118,19.0,39.0,9.5
1119,19.0,40.0,9.5
1120,19.0,41.0,9.5
1121,19.0,42.0,9.5
1122,19.0,43.0,9.5
1123,19.0,44.0,9.5
1124,19.0,45.0,9.5
1125,19.0,46.0,9.5
1126,19.0,47.0,9.5
1127,19.0,48.0,9.5
1128,19.0,49.0,9.5
1129,19.0,50.0,9.5
1130,19.0,51.0,9.5
1131,19.0,52.0,9.5
1132,19.0,53.0,9.5
1133,19.0,54.0,9.5
1134,19.0,55.0,9.5
1135,19.0,56.0,9.5
1136,19.0,57.0,9.5
1137,19.0,58.0,9.5
1138,19.0,59.0,9.5
1139,19.0,60.0,9.5
1140,20.0,1.0,9.5
1141,20.0,2.0,9.5
1142,20.0,3.0,9.5
1143,20.0,4.0,9.5
1144,20.0,5.0,9.5
1145,20.0,6.0,9.5
1146,20.0,7.0,9.5
1147,20.0,8.0,9.5
1148,20.0,9.0,9.5
1149,20.0,10.0,9.5
1150,20.0,11.0,9.5
1151,20.0,12.0,9.5
1152,20.0,13.0,9.5
1153,20.0,14.0,9.5
1154,20.0,15.0,9.5
1155,20.0,16.0,9.5
1156,20.0,17.0,9.5
1157,20.0,18.0,9.5
1158,20.0,19.0,9.5
1159,20.0,20.0,10.42254409289947
1160,20.0,21.0,10.364434670103297
1161,20.0,22.0,10.429141794033518
1162,20.0,23.0,10.421043110983016
1163,20.0,24.0,10.444394726769106
1164,20.0,25.0,10.46244483799209
1165,20.0,26.0,10.426343849991612
1166,20.0,27.0,10.462447125209405
1167,20.0,28.0,10.456711527718735
1168,20.0,29.0,10.392154744697786
1169,20.0,30.0,10.503287241343457
1170,20.0,31.0,10.235285013855902
1171,20.0,32.0,9.5
1172,20.0,33.0,9.5
1173,20.0,34.0,9.5
1174,20.0,35.0,9.5
1175,20.0,36.0,9.5
1176,20.0,37.0,9.5
1177,20.0,38.0,9.5
1178,20.0,39.0,9.5
1179,20.0,40.0,9.5
1180,20.0,41.0,9.5
1181,20.0,42.0,9.5
1182,20.0,43.0,9.5
1183,20.0,44.0,9.5
1184,20.0,45.0,9.5
1185,20.0,46.0,9.5
1186,20.0,47.0,9.5
1187,20.0,48.0,9.5
1188,20.0,49.0,9.5
1189,20.0,50.0,9.5
1190,20.0,51.0,9.5
1191,20.0,52.0,9.5
1192,20.0,53.0,9.5
1193,20.0,54.0,9.5
1194,20.0,55.0,9.5
1195,20.0,56.0,9.5
1196,20.0,57.0,9.5
1197,20.0,58.0,9.5
1198,20.0,59.0,9.5
1199,20.0,60.0,9.5
1200,21.0,1.0,9.5
1201,21.0,2.0,9.5
1202,21.0,3.0,9.5
1203,21.0,4.0,9.5
1204,21.0,5.0,9.5
1205,21.0,6.0,9.5
1206,21.0,7.0,9.5
1207,21.0,8.0,9.5
1208,21.0,9.0,9.5
1209,21.0,10.0,9.5
1210,21.0,11.0,9.5
1211,21.0,12.0,9.5
1212,21.0,13.0,9.5
1213,21.0,14.0,9.5
1214,21.0,15.0,9.5
1215,21.0,16.0,9.5
1216,21.0,17.0,9.5
1217,21.0,18.0,9.5
1218,21.0,19.0,9.5
1219,21.0,20.0,9.5
1220,21.0,21.0,10.465499673320366
1221,21.0,22.0,10.469895676911706
1222,21.0,23.0,10.45366399885681
1223,21.0,24.0,10.461558707907418
1224,21.0,25.0,10.449188175077028
1225,21.0,26.0,10.503231182793856
1226,21.0,27.0,10.41622135457142
1227,21.0,28.0,10.462445981601402
1228,21.0,29.0,10.503230236323834
1229,21.0,30.0,10.426271390996785
1230,21.0,31.0,10.403203116079881
1231,21.0,32.0,9.5
1232,21.0,33.0,10.454441444535641
1233,21.0,34.0,9.5
1234,21.0,35.0,9.5
1235,21.0,36.0,9.5
1236,21.0,37.0,10.451983168478128
1237,21.0,38.0,9.5
1238,21.0,39.0,9.5
1239,21.0,40.0,9.5
1240,21.0,41.0,10.503324773738612
1241,21.0,42.0,9.5
1242,21.0,43.0,9.5
1243,21.0,44.0,9.5
1244,21.0,45.0,9.5
1245,21.0,46.0,9.5
1246,21.0,47.0,9.5
1247,21.0,48.0,9.5
1248,21.0,49.0,9.5
1249,21.0,50.0,9.5
1250,21.0,51.0,9.5
1251,21.0,52.0,9.5
1252,21.0,53.0,9.5
1253,21.0,54.0,9.5
1254,21.0,55.0,9.5
1255,21.0,56.0,9.5
1256,21.0,57.0,9.5
1257,21.0,58.0,9.5
1258,21.0,59.0,9.5
1259,21.0,60.0,9.5
1260,22.0,1.0,9.5
1261,22.0,2.0,9.5
1262,22.0,3.0,9.5
1263,22.0,4.0,9.5
1264,22.0,5.0,9.5
1265,22.0,6.0,9.5
1266,22.0,7.0,9.5
1267,22.0,8.0,9.5
1268,22.0,9.0,9.5
1269,22.0,10.0,9.5
1270,22.0,11.0,9.5
1271,22.0,12.0,9.5
1272,22.0,13.0,9.5
1273,22.0,14.0,9.5
1274,22.0,15.0,9.5
1275,22.0,16.0,9.5
1276,22.0,17.0,9.5
1277,22.0,18.0,9.5
1278,22.0,19.0,9.5
1279,22.0,20.0,9.5
1280,22.0,21.0,9.5
1281,22.0,22.0,10.48217828710598
1282,22.0,23.0,10.45193874770068
1283,22.0,24.0,10.47292573137103
1284,22.0,25.0,10.480241356416226
1285,22.0,26.0,10.469329631118175
1286,22.0,27.0,10.435811296384015
1287,22.0,28.0,10.503230236323834
1288,22.0,29.0,10.503230236323834
1289,22.0,30.0,10.446073437049854
1290,22.0,31.0,10.503230236323834
1291,22.0,32.0,10.408007885122048
1292,22.0,33.0,9.5
1293,22.0,34.0,9.5
1294,22.0,35.0,9.5
1295,22.0,36.0,9.5
1296,22.0,37.0,9.5
1297,22.0,38.0,9.5
1298,22.0,39.0,9.5
1299,22.0,40.0,9.5
1300,22.0,41.0,9.5
1301,22.0,42.0,9.5
1302,22.0,43.0,9.5
1303,22.0,44.0,9.5
1304,22.0,45.0,9.5
1305,22.0,46.0,9.5
1306,22.0,47.0,9.5
1307,22.0,48.0,9.5
1308,22.0,49.0,9.5
1309,22.0,50.0,9.5
1310,22.0,51.0,9.5
1311,22.0,52.0,9.5
1312,22.0,53.0,9.5
1313,22.0,54.0,9.5
1314,22.0,55.0,9.5
1315,22.0,56.0,9.5
1316,22.0,57.0,9.5
1317,22.0,58.0,9.5
1318,22.0,59.0,9.5
1319,22.0,60.0,9.5
1320,23.0,1.0,9.5
1321,23.0,2.0,9.5
1322,23.0,3.0,9.5
1323,23.0,4.0,9.5
1324,23.0,5.0,9.5
1325,23.0,6.0,9.5
1326,23.0,7.0,9.5
1327,23.0,8.0,9.5
1328,23.0,9.0,9.5
1329,23.0,10.0,9.5
1330,23.0,11.0,9.5
1331,23.0,12.0,9.5
1332,23.0,13.0,9.5
1333,23.0,14.0,9.5
1334,23.0,15.0,9.5
1335,23.0,16.0,9.5
1336,23.0,17.0,9.5
1337,23.0,18.0,9.5
1338,23.0,19.0,9.5
1339,23.0,20.0,9.5
1340,23.0,21.0,9.5
1341,23.0,22.0,9.5
1342,23.0,23.0,10.412261072175989
1343,23.0,24.0,10.451047423967898
1344,23.0,25.0,10.382606471240706
1345,23.0,26.0,10.503231575232382
1346,23.0,27.0,10.478538309924318
1347,23.0,28.0,10.503230236323834
1348,23.0,29.0,10.460673008653808
1349,23.0,30.0,10.503230236323834
1350,23.0,31.0,10.503230236323834
1351,23.0,32.0,10.442607329983653
1352,23.0,33.0,9.5
1353,23.0,34.0,9.5
1354,23.0,35.0,10.503230236323834
1355,23.0,36.0,10.503230236323834
1356,23.0,37.0,10.503230236323834
1357,23.0,38.0,9.5
1358,23.0,39.0,10.503230236323834
1359,23.0,40.0,9.5
1360,23.0,41.0,9.5
1361,23.0,42.0,9.5
1362,23.0,43.0,9.5
1363,23.0,44.0,9.5
1364,23.0,45.0,9.5
1365,23.0,46.0,9.5
1366,23.0,47.0,9.5
1367,23.0,48.0,9.5
1368,23.0,49.0,9.5
1369,23.0,50.0,9.5
1370,23.0,51.0,9.5
1371,23.0,52.0,9.5
1372,23.0,53.0,9.5
1373,23.0,54.0,9.5
1374,23.0,55.0,9.5
1375,23.0,56.0,9.5
1376,23.0,57.0,9.5
1377,23.0,58.0,9.5
1378,23.0,59.0,9.5
1379,23.0,60.0,9.5
1380,24.0,1.0,9.5
1381,24.0,2.0,9.5
1382,24.0,3.0,9.5
1383,24.0,4.0,9.5
1384,24.0,5.0,9.5
1385,24.0,6.0,9.5
1386,24.0,7.0,9.5
1387,24.0,8.0,9.5
1388,24.0,9.0,9.5
1389,24.0,10.0,9.5
1390,24.0,11.0,9.5
1391,24.0,12.0,9.5
1392,24.0,13.0,9.5
1393,24.0,14.0,9.5
1394,24.0,15.0,9.5
1395,24.0,16.0,9.5
1396,24.0,17.0,9.5
1397,24.0,18.0,9.5
1398,24.0,19.0,9.5
1399,24.0,20.0,9.5
1400,24.0,21.0,9.5
1401,24.0,22.0,9.5
1402,24.0,23.0,9.5
1403,24.0,24.0,10.41622135457142
1404,24.0,25.0,10.418076087662646
1405,24.0,26.0,10.458779721372386
1406,24.0,27.0,10.503230236323834
1407,24.0,28.0,10.503230236323834
1408,24.0,29.0,10.462409385454743
1409,24.0,30.0,10.46813989678507
1410,24.0,31.0,9.5
1411,24.0,32.0,10.503230236323834
1412,24.0,33.0,10.446073437049854
1413,24.0,34.0,9.5
1414,24.0,35.0,9.5
1415,24.0,36.0,9.5
1416,24.0,37.0,9.5
1417,24.0,38.0,9.5
1418,24.0,39.0,9.5
1419,24.0,40.0,9.5
1420,24.0,41.0,9.5
1421,24.0,42.0,9.5
1422,24.0,43.0,9.5
1423,24.0,44.0,9.5
1424,24.0,45.0,9.5
1425,24.0,46.0,9.5
1426,24.0,47.0,9.5
1427,24.0,48.0,9.5
1428,24.0,49.0,9.5
1429,24.0,50.0,9.5
1430,24.0,51.0,9.5
1431,24.0,52.0,9.5
1432,24.0,53.0,9.5
1433,24.0,54.0,9.5
1434,24.0,55.0,9.5
1435,24.0,56.0,9.5
1436,24.0,57.0,9.5
1437,24.0,58.0,9.5
1438,24.0,59.0,9.5
1439,24.0,60.0,9.5
1440,25.0,1.0,9.5
1441,25.0,2.0,9.5
1442,25.0,3.0,9.5
1443,25.0,4.0,9.5
1444,25.0,5.0,9.5
1445,25.0,6.0,9.5
1446,25.0,7.0,9.5
1447,25.0,8.0,9.5
1448,25.0,9.0,9.5
1449,25.0,10.0,9.5
1450,25.0,11.0,9.5
1451,25.0,12.0,9.5
1452,25.0,13.0,9.5
1453,25.0,14.0,9.5
1454,25.0,15.0,9.5
1455,25.0,16.0,9.5
1456,25.0,17.0,9.5
1457,25.0,18.0,9.5
1458,25.0,19.0,9.5
1459,25.0,20.0,9.5
1460,25.0,21.0,9.5
1461,25.0,22.0,9.5
1462,25.0,23.0,9.5
1463,25.0,24.0,9.5
1464,25.0,25.0,10.36970276478357
1465,25.0,26.0,10.442607329983653
1466,25.0,27.0,10.466863608731837
1467,25.0,28.0,10.47148242341672
1468,25.0,29.0,10.44439139979307
1469,25.0,30.0,10.503230236323834
1470,25.0,31.0,10.503230236323834
1471,25.0,32.0,10.46813989678507
1472,25.0,33.0,10.503230236323834
1473,25.0,34.0,10.503232981084428
1474,25.0,35.0,10.503230236323834
1475,25.0,36.0,10.451938386548063
1476,25.0,37.0,9.5
1477,25.0,38.0,10.503230236323834
1478,25.0,39.0,10.503230236323834
1479,25.0,40.0,10.503230236323834
1480,25.0,41.0,9.5
1481,25.0,42.0,9.5
1482,25.0,43.0,9.5
1483,25.0,44.0,9.5
1484,25.0,45.0,9.5
1485,25.0,46.0,9.5
1486,25.0,47.0,9.5
1487,25.0,48.0,9.5
1488,25.0,49.0,9.5
1489,25.0,50.0,9.5
1490,25.0,51.0,9.5
1491,25.0,52.0,9.5
1492,25.0,53.0,9.5
1493,25.0,54.0,9.5
1494,25.0,55.0,9.5
1495,25.0,56.0,9.5
1496,25.0,57.0,9.5
1497,25.0,58.0,9.5
1498,25.0,59.0,9.5
1499,25.0,60.0,9.5
1500,26.0,1.0,9.5
1501,26.0,2.0,9.5
1502,26.0,3.0,9.5
1503,26.0,4.0,9.5
1504,26.0,5.0,9.5
1505,26.0,6.0,9.5
1506,26.0,7.0,9.5
1507,26.0,8.0,9.5
1508,26.0,9.0,9.5
1509,26.0,10.0,9.5
1510,26.0,11.0,9.5
1511,26.0,12.0,9.5
1512,26.0,13.0,9.5
1513,26.0,14.0,9.5
1514,26.0,15.0,9.5
1515,26.0,16.0,9.5
1516,26.0,17.0,9.5
1517,26.0,18.0,9.5
1518,26.0,19.0,9.5
1519,26.0,20.0,9.5
1520,26.0,21.0,9.5
1521,26.0,22.0,9.5
1522,26.0,23.0,9.5
1523,26.0,24.0,9.5
1524,26.0,25.0,9.5
1525,26.0,26.0,10.429144961002454
1526,26.0,27.0,10.402160982742846
1527,26.0,28.0,10.40316844672441
1528,26.0,29.0,10.31223711598321
1529,26.0,30.0,10.419882041349197
1530,26.0,31.0,10.469329631118175
1531,26.0,32.0,10.460687329026808
1532,26.0,33.0,10.442607329983653
1533,26.0,34.0,10.503230236323834
1534,26.0,35.0,9.5
1535,26.0,36.0,10.503230236323834
1536,26.0,37.0,9.5
1537,26.0,38.0,9.5
1538,26.0,39.0,9.5
1539,26.0,40.0,9.5
1540,26.0,41.0,9.5
1541,26.0,42.0,9.5
1542,26.0,43.0,9.5
1543,26.0,44.0,9.5
1544,26.0,45.0,9.5
1545,26.0,46.0,9.5
1546,26.0,47.0,9.5
1547,26.0,48.0,9.5
1548,26.0,49.0,9.5
1549,26.0,50.0,9.5
1550,26.0,51.0,9.5
1551,26.0,52.0,9.5
1552,26.0,53.0,9.5
1553,26.0,54.0,9.5
1554,26.0,55.0,9.5
1555,26.0,56.0,9.5
1556,26.0,57.0,9.5
1557,26.0,58.0,9.5
1558,26.0,59.0,9.5
1559,26.0,60.0,9.5
1560,27.0,1.0,9.5
1561,27.0,2.0,9.5
1562,27.0,3.0,9.5
1563,27.0,4.0,9.5
1564,27.0,5.0,9.5
1565,27.0,6.0,9.5
1566,27.0,7.0,9.5
1567,27.0,8.0,9.5
1568,27.0,9.0,9.5
1569,27.0,10.0,9.5
1570,27.0,11.0,9.5
1571,27.0,12.0,9.5
1572,27.0,13.0,9.5
1573,27.0,14.0,9.5
1574,27.0,15.0,9.5
1575,27.0,16.0,9.5
1576,27.0,17.0,9.5
1577,27.0,18.0,9.5
1578,27.0,19.0,9.5
1579,27.0,20.0,9.5
1580,27.0,21.0,9.5
1581,27.0,22.0,9.5
1582,27.0,23.0,9.5
1583,27.0,24.0,9.5
1584,27.0,25.0,9.5
1585,27.0,26.0,9.5
1586,27.0,27.0,10.503231334228976
1587,27.0,28.0,10.41014382997809
1588,27.0,29.0,10.444392231538117
1589,27.0,30.0,10.503230236323834
1590,27.0,31.0,10.503230236323834
1591,27.0,32.0,10.503230236323834
1592,27.0,33.0,10.454441444535641
1593,27.0,34.0,10.503230236323834
1594,27.0,35.0,9.5
1595,27.0,36.0,10.503230236323834
1596,27.0,37.0,9.5
1597,27.0,38.0,9.5
1598,27.0,39.0,9.5
1599,27.0,40.0,9.5
1600,27.0,41.0,9.5
1601,27.0,42.0,9.5
1602,27.0,43.0,9.5
1603,27.0,44.0,9.5
1604,27.0,45.0,9.5
1605,27.0,46.0,9.5
1606,27.0,47.0,9.5
1607,27.0,48.0,9.5
1608,27.0,49.0,9.5
1609,27.0,50.0,9.5
1610,27.0,51.0,9.5
1611,27.0,52.0,9.5
1612,27.0,53.0,9.5
1613,27.0,54.0,9.5
1614,27.0,55.0,9.5
1615,27.0,56.0,9.5
1616,27.0,57.0,9.5
1617,27.0,58.0,9.5
1618,27.0,59.0,9.5
1619,27.0,60.0,9.5
1620,28.0,1.0,9.5
1621,28.0,2.0,9.5
1622,28.0,3.0,9.5
1623,28.0,4.0,9.5
1624,28.0,5.0,9.5
1625,28.0,6.0,9.5
1626,28.0,7.0,9.5
1627,28.0,8.0,9.5
1628,28.0,9.0,9.5
1629,28.0,10.0,9.5
1630,28.0,11.0,9.5
1631,28.0,12.0,9.5
1632,28.0,13.0,9.5
1633,28.0,14.0,9.5
1634,28.0,15.0,9.5
1635,28.0,16.0,9.5
1636,28.0,17.0,9.5
1637,28.0,18.0,9.5
1638,28.0,19.0,9.5
1639,28.0,20.0,9.5
1640,28.0,21.0,9.5
1641,28.0,22.0,9.5
1642,28.0,23.0,9.5
1643,28.0,24.0,9.5
1644,28.0,25.0,9.5
1645,28.0,26.0,9.5
1646,28.0,27.0,9.5
1647,28.0,28.0,10.503230236323834
1648,28.0,29.0,10.503230922514689
1649,28.0,30.0,10.503230236323834
1650,28.0,31.0,10.503232129262981
1651,28.0,32.0,10.503230236323834
1652,28.0,33.0,10.503230236323834
1653,28.0,34.0,10.503230236323834
1654,28.0,35.0,10.442607329983653
1655,28.0,36.0,10.503230236323834
1656,28.0,37.0,9.5
1657,28.0,38.0,9.5
1658,28.0,39.0,9.5
1659,28.0,40.0,9.5
1660,28.0,41.0,9.5
1661,28.0,42.0,9.5
1662,28.0,43.0,9.5
1663,28.0,44.0,9.5
1664,28.0,45.0,9.5
1665,28.0,46.0,9.5
1666,28.0,47.0,9.5
1667,28.0,48.0,9.5
1668,28.0,49.0,9.5
1669,28.0,50.0,9.5
1670,28.0,51.0,9.5
1671,28.0,52.0,9.5
1672,28.0,53.0,9.5
1673,28.0,54.0,9.5
1674,28.0,55.0,9.5
1675,28.0,56.0,9.5
1676,28.0,57.0,9.5
1677,28.0,58.0,9.5
1678,28.0,59.0,9.5
1679,28.0,60.0,9.5
1680,29.0,1.0,9.5
1681,29.0,2.0,9.5
1682,29.0,3.0,9.5
1683,29.0,4.0,9.5
1684,29.0,5.0,9.5
1685,29.0,6.0,9.5
1686,29.0,7.0,9.5
1687,29.0,8.0,9.5
1688,29.0,9.0,9.5
1689,29.0,10.0,9.5
1690,29.0,11.0,9.5
1691,29.0,12.0,9.5
1692,29.0,13.0,9.5
1693,29.0,14.0,9.5
1694,29.0,15.0,9.5
1695,29.0,16.0,9.5
1696,29.0,17.0,9.5
1697,29.0,18.0,9.5
1698,29.0,19.0,9.5
1699,29.0,20.0,9.5
1700,29.0,21.0,9.5
1701,29.0,22.0,9.5
1702,29.0,23.0,9.5
1703,29.0,24.0,9.5
1704,29.0,25.0,9.5
1705,29.0,26.0,9.5
1706,29.0,27.0,9.5
1707,29.0,28.0,9.5
1708,29.0,29.0,10.410142491073126
1709,29.0,30.0,10.472459435395576
1710,29.0,31.0,10.429124375525085
1711,29.0,32.0,10.503230236323834
1712,29.0,33.0,9.5
1713,29.0,34.0,9.5
1714,29.0,35.0,9.5
1715,29.0,36.0,10.449164539921485
1716,29.0,37.0,9.5
1717,29.0,38.0,9.5
1718,29.0,39.0,9.5
1719,29.0,40.0,10.442607329983653
1720,29.0,41.0,9.5
1721,29.0,42.0,9.5
1722,29.0,43.0,9.5
1723,29.0,44.0,9.5
1724,29.0,45.0,9.5
1725,29.0,46.0,9.5
1726,29.0,47.0,9.5
1727,29.0,48.0,9.5
1728,29.0,49.0,9.5
1729,29.0,50.0,9.5
1730,29.0,51.0,9.5
1731,29.0,52.0,9.5
1732,29.0,53.0,9.5
1733,29.0,54.0,9.5
1734,29.0,55.0,9.5
1735,29.0,56.0,9.5
1736,29.0,57.0,9.5
1737,29.0,58.0,9.5
1738,29.0,59.0,9.5
1739,29.0,60.0,9.5
1740,30.0,1.0,9.5
1741,30.0,2.0,9.5
1742,30.0,3.0,9.5
1743,30.0,4.0,9.5
1744,30.0,5.0,9.5
1745,30.0,6.0,9.5
1746,30.0,7.0,9.5
1747,30.0,8.0,9.5
1748,30.0,9.0,9.5
1749,30.0,10.0,9.5
1750,30.0,11.0,9.5
1751,30.0,12.0,9.5
1752,30.0,13.0,9.5
1753,30.0,14.0,9.5
1754,30.0,15.0,9.5
1755,30.0,16.0,9.5
1756,30.0,17.0,9.5
1757,30.0,18.0,9.5
1758,30.0,19.0,9.5
1759,30.0,20.0,9.5
1760,30.0,21.0,9.5
1761,30.0,22.0,9.5
1762,30.0,23.0,9.5
1763,30.0,24.0,9.5
1764,30.0,25.0,9.5
1765,30.0,26.0,9.5
1766,30.0,27.0,9.5
1767,30.0,28.0,9.5
1768,30.0,29.0,9.5
1769,30.0,30.0,10.47970039242875
1770,30.0,31.0,10.50323115124487
1771,30.0,32.0,10.442607329983653
1772,30.0,33.0,10.503230236323834
1773,30.0,34.0,10.39403411138963
1774,30.0,35.0,10.458779721372386
1775,30.0,36.0,9.5
1776,30.0,37.0,9.5
1777,30.0,38.0,9.5
1778,30.0,39.0,9.5
1779,30.0,40.0,9.5
1780,30.0,41.0,9.5
1781,30.0,42.0,9.5
1782,30.0,43.0,9.5
1783,30.0,44.0,9.5
1784,30.0,45.0,9.5
1785,30.0,46.0,9.5
1786,30.0,47.0,9.5
1787,30.0,48.0,9.5
1788,30.0,49.0,9.5
1789,30.0,50.0,9.5
1790,30.0,51.0,9.5
1791,30.0,52.0,9.5
1792,30.0,53.0,9.5
1793,30.0,54.0,9.5
1794,30.0,55.0,9.5
1795,30.0,56.0,9.5
1796,30.0,57.0,9.5
1797,30.0,58.0,9.5
1798,30.0,59.0,9.5
1799,30.0,60.0,9.5
1800,31.0,1.0,9.5
1801,31.0,2.0,9.5
1802,31.0,3.0,9.5
1803,31.0,4.0,9.5
1804,31.0,5.0,9.5
1805,31.0,6.0,9.5
1806,31.0,7.0,9.5
1807,31.0,8.0,9.5
1808,31.0,9.0,9.5
1809,31.0,10.0,9.5
1810,31.0,11.0,9.5
1811,31.0,12.0,9.5
1812,31.0,13.0,9.5
1813,31.0,14.0,9.5
1814,31.0,15.0,9.5
1815,31.0,16.0,9.5
1816,31.0,17.0,9.5
1817,31.0,18.0,9.5
1818,31.0,19.0,9.5
1819,31.0,20.0,9.5
1820,31.0,21.0,9.5
1821,31.0,22.0,9.5
1822,31.0,23.0,9.5
1823,31.0,24.0,9.5
1824,31.0,25.0,9.5
1825,31.0,26.0,9.5
1826,31.0,27.0,9.5
1827,31.0,28.0,9.5
1828,31.0,29.0,9.5
1829,31.0,30.0,9.5
1830,31.0,31.0,10.503230236323834
1831,31.0,32.0,10.36970276478357
1832,31.0,33.0,10.460671815280136
1833,31.0,34.0,10.464011718979632
1834,31.0,35.0,10.503230236323834
1835,31.0,36.0,10.503230236323834
1836,31.0,37.0,10.438693545027498
1837,31.0,38.0,9.5
1838,31.0,39.0,9.5
1839,31.0,40.0,9.5
