,X,Y,value
623,14.0,39.0,9.5
624,14.0,40.0,9.5
625,14.0,41.0,9.5
626,14.0,42.0,9.5
627,14.0,43.0,9.5
628,14.0,44.0,9.5
629,14.0,45.0,9.5
630,14.0,46.0,9.5
631,14.0,47.0,9.5
632,14.0,48.0,9.5
633,14.0,49.0,9.5
634,14.0,50.0,9.5
635,14.0,51.0,9.5
636,14.0,52.0,9.5
637,14.0,53.0,9.5
638,14.0,54.0,9.5
639,14.0,55.0,9.5
640,14.0,56.0,9.5
641,14.0,57.0,9.5
642,14.0,58.0,9.5
643,14.0,59.0,9.5
644,14.0,60.0,9.5
645,14.0,61.0,9.5
646,14.0,62.0,9.5
647,14.0,63.0,9.5
648,14.0,64.0,9.5
649,14.0,65.0,9.5
650,15.0,1.0,9.5
651,15.0,2.0,10.40797083337104
652,15.0,3.0,9.5
653,15.0,4.0,10.503241848721018
654,15.0,5.0,9.5
655,15.0,6.0,9.5
656,15.0,7.0,9.5
657,15.0,8.0,9.5
658,15.0,9.0,9.5
659,15.0,10.0,9.5
660,15.0,11.0,9.5
661,15.0,12.0,9.5
662,15.0,13.0,9.5
663,15.0,14.0,9.5
664,15.0,15.0,9.5
665,15.0,16.0,9.5
666,15.0,17.0,9.5
667,15.0,18.0,9.5
668,15.0,19.0,9.5
669,15.0,20.0,9.5
670,15.0,21.0,9.5
671,15.0,22.0,9.5
672,15.0,23.0,9.5
673,15.0,24.0,9.5
674,15.0,25.0,9.5
675,15.0,26.0,9.5
676,15.0,27.0,9.5
677,15.0,28.0,9.5
678,15.0,29.0,9.5
679,15.0,30.0,9.5
680,15.0,31.0,9.5
681,15.0,32.0,9.5
682,15.0,33.0,9.5
683,15.0,34.0,9.5
684,15.0,35.0,9.5
685,15.0,36.0,9.5
686,15.0,37.0,9.5
687,15.0,38.0,9.5
688,15.0,39.0,9.5
689,15.0,40.0,9.5
690,15.0,41.0,9.5
691,15.0,42.0,9.5
692,15.0,43.0,9.5
693,15.0,44.0,9.5
694,15.0,45.0,9.5
695,15.0,46.0,9.5
696,15.0,47.0,9.5
697,15.0,48.0,9.5
698,15.0,49.0,9.5
699,15.0,50.0,9.5
700,15.0,51.0,9.5
701,15.0,52.0,9.5
702,15.0,53.0,9.5
703,15.0,54.0,9.5
704,15.0,55.0,9.5
705,15.0,56.0,9.5
706,15.0,57.0,9.5
707,15.0,58.0,9.5
708,15.0,59.0,9.5
709,15.0,60.0,9.5
710,15.0,61.0,9.5
711,15.0,62.0,9.5
712,15.0,63.0,9.5
713,15.0,64.0,9.5
714,15.0,65.0,9.5
715,16.0,1.0,10.349116152685086
716,16.0,2.0,10.45059985565697
717,16.0,3.0,10.503261906180361
718,16.0,4.0,10.440908191037785
719,16.0,5.0,10.403250784481157
720,16.0,6.0,10.072601437430425
721,16.0,7.0,9.5
722,16.0,8.0,9.5
723,16.0,9.0,9.5
724,16.0,10.0,9.5
725,16.0,11.0,9.5
726,16.0,12.0,9.5
727,16.0,13.0,9.5
728,16.0,14.0,9.5
729,16.0,15.0,9.5
730,16.0,16.0,9.5
731,16.0,17.0,9.5
732,16.0,18.0,9.5
733,16.0,19.0,9.5
734,16.0,20.0,9.5
735,16.0,21.0,9.5
736,16.0,22.0,9.5
737,16.0,23.0,9.5
738,16.0,24.0,9.5
739,16.0,25.0,9.5
740,16.0,26.0,9.5
741,16.0,27.0,9.5
742,16.0,28.0,9.5
743,16.0,29.0,9.5
744,16.0,30.0,9.5
745,16.0,31.0,9.5
746,16.0,32.0,9.5
747,16.0,33.0,9.5
748,16.0,34.0,9.5
749,16.0,35.0,9.5
750,16.0,36.0,9.5
751,16.0,37.0,9.5
752,16.0,38.0,9.5
753,16.0,39.0,9.5
754,16.0,40.0,9.5
755,16.0,41.0,9.5
756,16.0,42.0,9.5
757,16.0,43.0,9.5
758,16.0,44.0,9.5
759,16.0,45.0,9.5
760,16.0,46.0,9.5
761,16.0,47.0,9.5
762,16.0,48.0,9.5
763,16.0,49.0,9.5
764,16.0,50.0,9.5
765,16.0,51.0,9.5
766,16.0,52.0,9.5
767,16.0,53.0,9.5
768,16.0,54.0,9.5
769,16.0,55.0,9.5
770,16.0,56.0,9.5
771,16.0,57.0,9.5
772,16.0,58.0,9.5
773,16.0,59.0,9.5
774,16.0,60.0,9.5
775,16.0,61.0,9.5
776,16.0,62.0,9.5
777,16.0,63.0,9.5
778,16.0,64.0,9.5
779,16.0,65.0,9.5
780,17.0,1.0,9.5
781,17.0,2.0,10.401458324958606
782,17.0,3.0,9.5
783,17.0,4.0,10.45673374696387
784,17.0,5.0,10.403224783816693
785,17.0,6.0,9.5
786,17.0,7.0,9.5
787,17.0,8.0,9.5
788,17.0,9.0,9.5
789,17.0,10.0,9.5
790,17.0,11.0,9.5
791,17.0,12.0,9.5
792,17.0,13.0,9.5
793,17.0,14.0,9.5
794,17.0,15.0,9.5
795,17.0,16.0,9.5
796,17.0,17.0,9.5
797,17.0,18.0,9.5
798,17.0,19.0,9.5
799,17.0,20.0,9.5
800,17.0,21.0,9.5
801,17.0,22.0,9.5
802,17.0,23.0,9.5
803,17.0,24.0,9.5
804,17.0,25.0,9.5
805,17.0,26.0,9.5
806,17.0,27.0,9.5
807,17.0,28.0,9.5
808,17.0,29.0,9.5
809,17.0,30.0,9.5
810,17.0,31.0,9.5
811,17.0,32.0,9.5
812,17.0,33.0,9.5
813,17.0,34.0,9.5
814,17.0,35.0,9.5
815,17.0,36.0,9.5
816,17.0,37.0,9.5
817,17.0,38.0,9.5
818,17.0,39.0,9.5
819,17.0,40.0,9.5
820,17.0,41.0,9.5
821,17.0,42.0,9.5
822,17.0,43.0,9.5
823,17.0,44.0,9.5
824,17.0,45.0,9.5
825,17.0,46.0,9.5
826,17.0,47.0,9.5
827,17.0,48.0,9.5
828,17.0,49.0,9.5
829,17.0,50.0,9.5
830,17.0,51.0,9.5
831,17.0,52.0,9.5
832,17.0,53.0,9.5
833,17.0,54.0,9.5
834,17.0,55.0,9.5
835,17.0,56.0,9.5
836,17.0,57.0,9.5
837,17.0,58.0,9.5
838,17.0,59.0,9.5
839,17.0,60.0,9.5
840,17.0,61.0,9.5
841,17.0,62.0,9.5
842,17.0,63.0,9.5
843,17.0,64.0,9.5
844,17.0,65.0,9.5
845,18.0,1.0,10.46243797630876
846,18.0,2.0,10.471678079238393
847,18.0,3.0,10.50338118697012
848,18.0,4.0,10.467024215214787
849,18.0,5.0,10.4693703284817
850,18.0,6.0,10.423230986475058
851,18.0,7.0,10.451975945721822
852,18.0,8.0,9.5
853,18.0,9.0,9.5
854,18.0,10.0,9.5
855,18.0,11.0,9.5
856,18.0,12.0,9.5
857,18.0,13.0,9.5
858,18.0,14.0,9.5
859,18.0,15.0,9.5
860,18.0,16.0,9.5
861,18.0,17.0,9.5
862,18.0,18.0,9.5
863,18.0,19.0,9.5
864,18.0,20.0,9.5
865,18.0,21.0,9.5
866,18.0,22.0,9.5
867,18.0,23.0,9.5
868,18.0,24.0,9.5
869,18.0,25.0,9.5
870,18.0,26.0,9.5
871,18.0,27.0,9.5
872,18.0,28.0,9.5
873,18.0,29.0,9.5
874,18.0,30.0,9.5
875,18.0,31.0,9.5
876,18.0,32.0,9.5
877,18.0,33.0,9.5
878,18.0,34.0,9.5
879,18.0,35.0,9.5
880,18.0,36.0,9.5
881,18.0,37.0,9.5
882,18.0,38.0,9.5
883,18.0,39.0,9.5
884,18.0,40.0,9.5
885,18.0,41.0,9.5
886,18.0,42.0,9.5
887,18.0,43.0,9.5
888,18.0,44.0,9.5
889,18.0,45.0,9.5
890,18.0,46.0,9.5
891,18.0,47.0,9.5
892,18.0,48.0,9.5
893,18.0,49.0,9.5
894,18.0,50.0,9.5
895,18.0,51.0,9.5
896,18.0,52.0,9.5
897,18.0,53.0,9.5
898,18.0,54.0,9.5
899,18.0,55.0,9.5
900,18.0,56.0,9.5
901,18.0,57.0,9.5
902,18.0,58.0,9.5
903,18.0,59.0,9.5
904,18.0,60.0,9.5
905,18.0,61.0,9.5
906,18.0,62.0,9.5
907,18.0,63.0,9.5
908,18.0,64.0,9.5
909,18.0,65.0,9.5
910,19.0,1.0,10.30914087822437
911,19.0,2.0,10.466868691610717
912,19.0,3.0,10.46241510369094
913,19.0,4.0,10.503348465337794
914,19.0,5.0,10.380711447049208
915,19.0,6.0,10.45446477472855
916,19.0,7.0,10.438715502861138
917,19.0,8.0,9.5
918,19.0,9.0,9.5
919,19.0,10.0,9.5
920,19.0,11.0,9.5
921,19.0,12.0,9.5
922,19.0,13.0,9.5
923,19.0,14.0,9.5
924,19.0,15.0,9.5
925,19.0,16.0,9.5
926,19.0,17.0,9.5
927,19.0,18.0,9.5
928,19.0,19.0,9.5
929,19.0,20.0,9.5
930,19.0,21.0,9.5
931,19.0,22.0,9.5
932,19.0,23.0,9.5
933,19.0,24.0,9.5
934,19.0,25.0,9.5
935,19.0,26.0,9.5
936,19.0,27.0,9.5
937,19.0,28.0,9.5
938,19.0,29.0,9.5
939,19.0,30.0,9.5
940,19.0,31.0,9.5
941,19.0,32.0,9.5
942,19.0,33.0,9.5
943,19.0,34.0,9.5
944,19.0,35.0,9.5
945,19.0,36.0,9.5
946,19.0,37.0,9.5
947,19.0,38.0,9.5
948,19.0,39.0,9.5
949,19.0,40.0,9.5
950,19.0,41.0,9.5
951,19.0,42.0,9.5
952,19.0,43.0,9.5
953,19.0,44.0,9.5
954,19.0,45.0,9.5
955,19.0,46.0,9.5
956,19.0,47.0,9.5
957,19.0,48.0,9.5
958,19.0,49.0,9.5
959,19.0,50.0,9.5
960,19.0,51.0,9.5
961,19.0,52.0,9.5
962,19.0,53.0,9.5
963,19.0,54.0,9.5
964,19.0,55.0,9.5
965,19.0,56.0,9.5
966,19.0,57.0,9.5
967,19.0,58.0,9.5
968,19.0,59.0,9.5
969,19.0,60.0,9.5
970,19.0,61.0,9.5
971,19.0,62.0,9.5
972,19.0,63.0,9.5
973,19.0,64.0,9.5
974,19.0,65.0,9.5
975,20.0,1.0,10.466923585056454
976,20.0,2.0,10.503257059797619
977,20.0,3.0,10.468143817865485
978,20.0,4.0,10.4765990799641
979,20.0,5.0,10.447703516250268
980,20.0,6.0,10.398069458567853
981,20.0,7.0,10.451960055474316
982,20.0,8.0,10.349204587945197
